"price_raw","confidence","type_new","price_new","cluster","table","row","column","entry_id","name_id","text.true","truth_entered_by","col.header","text","text_raw","name","id","file_id","country","year","color","variety","region","province","designation"
"14.50",87.8456420898438,TRUE,"14.50",4,2,5,1,"0011_2_31","0011_2_5","156.60","Jane",NA,"CHATEAU HAUT BRION","158 CHATEAU HAUT BRION (Graves) . .!","CHATEAU HAUT BRION (Graves)","158","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Graves"")","NULL","NULL"
"17.50",85.5115356445312,TRUE,"17.50",4,2,6,1,"0011_2_32","0011_2_6","189.00","Jane",NA,"CHATEAU LATOUR rae","195 CHATEAU LATOUR (Pauillac) rae;","CHATEAU LATOUR (Pauillac) rae;","195","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"17.50",88.5335693359375,TRUE,"17.50",4,2,7,1,"0011_2_33","0011_2_7","189.00","Jane",NA,"CHATEAU MOUTON ROTHSCHILD","218 CHATEAU MOUTON ROTHSCHILD (Pauillac) ...........","CHATEAU MOUTON ROTHSCHILD (Pauillac)","218","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"18.00",44.6827926635742,TRUE,"18.00",4,2,8,1,"0011_2_34","0011_2_8","194.40","Jane",NA,"CHATEAU CHEVAL BLANC","144 CHATEAU CHEVAL BLANC (St.Emilion) ......................","CHATEAU CHEVAL BLANC (St.Emilion)","144","UCD_Lehmann_0011","France","NULL","white","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"23.50",85.8417358398438,TRUE,"23.50",4,2,9,1,"0011_2_35","0011_2_9","253.80","Jane",NA,"CHATEAU LAFITE ROTHSCHILD vd elses ch hen ar Ras","203 CHATEAU LAFITE ROTHSCHILD . (Pauillac) vd elses ch hen ar Ras","CHATEAU LAFITE ROTHSCHILD . (Pauillac) vd elses ch hen ar Ras","203","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"96.75",92.0448989868164,TRUE,"96.75",3,2,1,2,"0011_2_19","0011_2_1","8.95","Jane","Case","CARRUADES DE CHATEAU LAFITE ROTHSCHILD","584 CARRUADES DE CHATEAU LAFITE ROTHSCHILD (Pauillac) ...........","CARRUADES DE CHATEAU LAFITE ROTHSCHILD (Pauillac)","584","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"102.50",95.5132217407227,TRUE,"102.50",3,2,2,2,"0011_2_20","0011_2_2","9.49","Jane","Case","CHATEAU LA MISSION HAUT BRION","568 CHATEAU LA MISSION HAUT BRION (Graves) ..................","CHATEAU LA MISSION HAUT BRION (Graves)","568","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Graves"")","NULL","NULL"
"118.00",96.5410003662109,TRUE,"118.00",3,2,3,2,"0011_2_21","0011_2_3","10.95","Jane","Case","CHATEAU AUSONE","609 CHATEAU AUSONE (St. Emilion). . .1","CHATEAU AUSONE (St. Emilion)","609","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"145.80",94.2508392333984,TRUE,"145.80",3,2,4,2,"0011_2_22","0011_2_4","13.50","Jane","Case","CHATEAU MARGAUX","207 CHATEAU MARGAUX (Margaux). . .]","CHATEAU MARGAUX (Margaux)","207","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Margaux"")","NULL","NULL"
"156.60",96.6659698486328,TRUE,"156.60",3,2,5,2,"0011_2_23","0011_2_5","14.50","Jane","Case","CHATEAU HAUT BRION","158 CHATEAU HAUT BRION (Graves) . .!","CHATEAU HAUT BRION (Graves)","158","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Graves"")","NULL","NULL"
"189.00",92.1040115356445,TRUE,"189.00",3,2,6,2,"0011_2_24","0011_2_6","17.50","Jane","Case","CHATEAU LATOUR rae","195 CHATEAU LATOUR (Pauillac) rae;","CHATEAU LATOUR (Pauillac) rae;","195","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"189.00",88.444465637207,TRUE,"189.00",3,2,7,2,"0011_2_25","0011_2_7","17.50","Jane","Case","CHATEAU MOUTON ROTHSCHILD","218 CHATEAU MOUTON ROTHSCHILD (Pauillac) ...........","CHATEAU MOUTON ROTHSCHILD (Pauillac)","218","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"19440",63.6322174072266,TRUE,"194.40",3,2,8,2,"0011_2_26","0011_2_8","18.00","Jane","Case","CHATEAU CHEVAL BLANC","144 CHATEAU CHEVAL BLANC (St.Emilion) ......................","CHATEAU CHEVAL BLANC (St.Emilion)","144","UCD_Lehmann_0011","France","NULL","white","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"253.80",96.4150695800781,TRUE,"253.80",3,2,9,2,"0011_2_27","0011_2_9","23.50","Jane","Case","CHATEAU LAFITE ROTHSCHILD vd elses ch hen ar Ras","203 CHATEAU LAFITE ROTHSCHILD . (Pauillac) vd elses ch hen ar Ras","CHATEAU LAFITE ROTHSCHILD . (Pauillac) vd elses ch hen ar Ras","203","UCD_Lehmann_0011","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"1.99",91.4515914916992,TRUE,"1.99",1,1,1,1,"0027_1_1","0027_1_1","1.99","David","Bottle","BOURGOGNE ROUGE Nicolas","329 BOURGOGNE ROUGE, Nicolas .....","BOURGOGNE ROUGE, Nicolas","329","UCD_Lehmann_0027","NULL","NULL","red","NULL","Bourgogne","NULL","NULL"
"2.49",96.6328430175781,TRUE,"2.49",1,1,2,1,"0027_1_2","0027_1_2","2.49","David","Bottle","PINOT NOIR DE MARSANNAY Claar Baw","668 PINOT NOIR DE MARSANNAY, Claar Baw ........... ..... .... 0.","PINOT NOIR DE MARSANNAY, Claar Baw","668","UCD_Lehmann_0027","NULL","NULL","NULL","Pinot Noir","Marsannay","NULL","NULL"
"249",77.2771377563477,TRUE,"2.49",1,1,3,1,"0027_1_3","0027_1_3","2.49","David","Bottle","COTE DE BEAUNE VILLAGES Nicolas","571 COTE DE BEAUNE VILLAGES, Nicolas ........................... 249","COTE DE BEAUNE VILLAGES, Nicolas","571","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","list(region = ""Cote de Beaune Villages"")","NULL","NULL"
"3.49",89.6025314331055,TRUE,"3.49",1,1,4,1,"0027_1_4","0027_1_4","3.49","David","Bottle","SANTENAY Clair Dau","250 SANTENAY, Clair Dau ............","SANTENAY, Clair Dau","250","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Santenay"")","NULL","NULL"
"3.49",93.9173278808594,TRUE,"3.49",1,1,5,1,"0027_1_5","0027_1_5","3.49","David","Bottle","MONTHELIE Potinet Ampeau","244 MONTHELIE, Potinet-Ampeau .....","MONTHELIE, Potinet-Ampeau","244","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Monthelie"")","NULL","NULL"
"3.69",96.9754028320312,TRUE,"3.69",1,1,6,1,"0027_1_6","0027_1_6","3.69","David","Bottle","ALOXE CORTON Chandon de Brailles","338 ALOXE CORTON, Chandon de Brailles ............... z BN ao RE mma TT aio oa ag rn 0 an i ai io RE Ta an TL Ee Ye amie a oY","ALOXE CORTON, Chandon de Brailles","338","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","list(region = ""Aloxe Corton"")","NULL","NULL"
"3.79",91.9656143188477,TRUE,"3.79",1,1,7,1,"0027_1_7","0027_1_7","3.79","David","Bottle","FIXIN CLOS NAPOLEON Gelin","509 FIXIN CLOS NAPOLEON, Gelin .... :","FIXIN CLOS NAPOLEON, Gelin","509","UCD_Lehmann_0027","France","NULL","NULL","NULL","Fixin","NULL","NULL"
"3.79",83.4014663696289,TRUE,"3.79",1,1,8,1,"0027_1_8","0027_1_8","3.79","David","Bottle","BEAUNE CENT VIGNES Duchet","224 BEAUNE CENT VIGNES, Duchet .... :","BEAUNE CENT VIGNES, Duchet","224","UCD_Lehmann_0027","France","NULL","NULL","NULL","Beaune","NULL","NULL"
"3.99",96.5287399291992,TRUE,"3.99",1,1,9,1,"0027_1_9","0027_1_9","3.99","David","Bottle","MOREY SAINT DENIS CLOS BUSSIERE ROM OD oss es snes vihinisens","308 MOREY ST. DENIS, CLOS BUSSIERE, ROM OD oss es snes vihinisens","MOREY ST. DENIS, CLOS BUSSIERE, ROM OD oss es snes vihinisens","308","UCD_Lehmann_0027","France","NULL","NULL","NULL","Morey Saint Denis","NULL","NULL"
"3.99",94.5161590576172,TRUE,"3.99",1,1,10,1,"0027_1_10","0027_1_10","3.99","David","Bottle","VOSNE ROMANEE J Grivot","315 VOSNE ROMANEE, J. Grivot .......","VOSNE ROMANEE, J. Grivot","315","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Vosne Romanee"")","NULL","NULL"
"3.99",96.6804962158203,TRUE,"3.99",1,1,11,1,"0027_1_11","0027_1_11","3.99","David","Bottle","VOSNE ROMANEE J Grivot","315 VOSNE ROMANEE, J. Grivot ....... ! Jean Grivot is one of the most attractive and most in younger generation of vignerons. Though the wine only of the village and not a great vineyard name, this delicate 1964 is really a wine of remarkable class. 285 GEVREY CHAMBERTIN, Tortochot . :","VOSNE ROMANEE, J. Grivot","315","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Vosne Romanee"")","NULL","NULL"
"3.99",96.6976165771484,TRUE,"3.99",1,1,12,1,"0027_1_12","0027_1_12","3.99","David","Bottle","GEVREY CHAMBERTIN Tortochot We have had literally dozens of people asking us for Tor bertin because they claim it is the best Red Burgundy tasted Here Tortochot did not plough the famed Chamt but a vineyard only a 3 minute walk away It has much a fraction of the price 259 CHAMBOLLE MUSIGNY Cambola","285 GEVREY CHAMBERTIN, Tortochot . : We have had literally dozens of people asking us for Tor bertin because they claim it is the best Red Burgundy tasted. Here, Tortochot did not plough the famed Chamt but a vineyard only a 3-minute walk away. It has much a fraction of the price. 259 CHAMBOLLE MUSIGNY, Cambola. . :","GEVREY CHAMBERTIN, Tortochot . We have had literally dozens of people asking us for Tor bertin because they claim it is the best Red Burgundy tasted. Here, Tortochot did not plough the famed Chamt but a vineyard only a 3-minute walk away. It has much a fraction of the price. 259 CHAMBOLLE MUSIGNY, Cambola","285","UCD_Lehmann_0027","France","NULL","red","NULL","list(region = ""Gevrey Chambertin"")","Burgundy","NULL"
"21.50",91.4515914916992,TRUE,"21.50",2,1,1,2,"0027_1_13","0027_1_1","21.50","David","Case","BOURGOGNE ROUGE Nicolas","329 BOURGOGNE ROUGE, Nicolas .....","BOURGOGNE ROUGE, Nicolas","329","UCD_Lehmann_0027","NULL","NULL","red","NULL","Bourgogne","NULL","NULL"
"26.90",96.6703491210938,TRUE,"26.90",2,1,2,2,"0027_1_14","0027_1_2","26.90","David","Case","PINOT NOIR DE MARSANNAY Claar Baw","668 PINOT NOIR DE MARSANNAY, Claar Baw ........... ..... .... 0.","PINOT NOIR DE MARSANNAY, Claar Baw","668","UCD_Lehmann_0027","NULL","NULL","NULL","Pinot Noir","Marsannay","NULL","NULL"
"2850",52.0318984985352,TRUE,"28.50",2,1,3,2,"0027_1_15","0027_1_3","26.90","David","Case","COTE DE BEAUNE VILLAGES Nicolas","571 COTE DE BEAUNE VILLAGES, Nicolas ........................... 249","COTE DE BEAUNE VILLAGES, Nicolas","571","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","list(region = ""Cote de Beaune Villages"")","NULL","NULL"
"37.70",89.6025314331055,TRUE,"37.70",2,1,4,2,"0027_1_16","0027_1_4","37.70","David","Case","SANTENAY Clair Dau","250 SANTENAY, Clair Dau ............","SANTENAY, Clair Dau","250","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Santenay"")","NULL","NULL"
"37.70",93.9173278808594,TRUE,"37.70",2,1,5,2,"0027_1_17","0027_1_5","37.70","David","Case","MONTHELIE Potinet Ampeau","244 MONTHELIE, Potinet-Ampeau .....","MONTHELIE, Potinet-Ampeau","244","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Monthelie"")","NULL","NULL"
"39.85",96.9948120117188,TRUE,"39.85",2,1,6,2,"0027_1_18","0027_1_6","39.85","David","Case","ALOXE CORTON Chandon de Brailles","338 ALOXE CORTON, Chandon de Brailles ............... z BN ao RE mma TT aio oa ag rn 0 an i ai io RE Ta an TL Ee Ye amie a oY","ALOXE CORTON, Chandon de Brailles","338","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","list(region = ""Aloxe Corton"")","NULL","NULL"
"40.95",91.9656143188477,TRUE,"40.95",2,1,7,2,"0027_1_19","0027_1_7","40.95","David","Case","FIXIN CLOS NAPOLEON Gelin","509 FIXIN CLOS NAPOLEON, Gelin .... :","FIXIN CLOS NAPOLEON, Gelin","509","UCD_Lehmann_0027","France","NULL","NULL","NULL","Fixin","NULL","NULL"
"10.95",90.3199920654297,TRUE,"10.95",2,1,8,2,"0027_1_20","0027_1_8","40.95","David","Case","BEAUNE CENT VIGNES Duchet","224 BEAUNE CENT VIGNES, Duchet .... :","BEAUNE CENT VIGNES, Duchet","224","UCD_Lehmann_0027","France","NULL","NULL","NULL","Beaune","NULL","NULL"
"4370",48.5001983642578,TRUE,"43.70",2,1,9,2,"0027_1_21","0027_1_9","43.10","David","Case","MOREY SAINT DENIS CLOS BUSSIERE ROM OD oss es snes vihinisens","308 MOREY ST. DENIS, CLOS BUSSIERE, ROM OD oss es snes vihinisens","MOREY ST. DENIS, CLOS BUSSIERE, ROM OD oss es snes vihinisens","308","UCD_Lehmann_0027","France","NULL","NULL","NULL","Morey Saint Denis","NULL","NULL"
"43.10",94.6453857421875,TRUE,"43.10",2,1,10,2,"0027_1_22","0027_1_10","43.10","David","Case","VOSNE ROMANEE J Grivot","315 VOSNE ROMANEE, J. Grivot .......","VOSNE ROMANEE, J. Grivot","315","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Vosne Romanee"")","NULL","NULL"
"43.10",95.7342300415039,TRUE,"43.10",2,1,11,2,"0027_1_23","0027_1_11","43.10","David","Case","VOSNE ROMANEE J Grivot","315 VOSNE ROMANEE, J. Grivot ....... ! Jean Grivot is one of the most attractive and most in younger generation of vignerons. Though the wine only of the village and not a great vineyard name, this delicate 1964 is really a wine of remarkable class. 285 GEVREY CHAMBERTIN, Tortochot . :","VOSNE ROMANEE, J. Grivot","315","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Vosne Romanee"")","NULL","NULL"
"43.10",96.828857421875,TRUE,"43.10",2,1,12,2,"0027_1_24","0027_1_12","43.10","David","Case","GEVREY CHAMBERTIN Tortochot We have had literally dozens of people asking us for Tor bertin because they claim it is the best Red Burgundy tasted Here Tortochot did not plough the famed Chamt but a vineyard only a 3 minute walk away It has much a fraction of the price 259 CHAMBOLLE MUSIGNY Cambola","285 GEVREY CHAMBERTIN, Tortochot . : We have had literally dozens of people asking us for Tor bertin because they claim it is the best Red Burgundy tasted. Here, Tortochot did not plough the famed Chamt but a vineyard only a 3-minute walk away. It has much a fraction of the price. 259 CHAMBOLLE MUSIGNY, Cambola. . :","GEVREY CHAMBERTIN, Tortochot . We have had literally dozens of people asking us for Tor bertin because they claim it is the best Red Burgundy tasted. Here, Tortochot did not plough the famed Chamt but a vineyard only a 3-minute walk away. It has much a fraction of the price. 259 CHAMBOLLE MUSIGNY, Cambola","285","UCD_Lehmann_0027","France","NULL","red","NULL","list(region = ""Gevrey Chambertin"")","Burgundy","NULL"
"449",92.1258087158203,TRUE,"4.49",3,2,1,1,"0027_2_25","0027_2_1","4.49","David","Bottle","POMMARD de Courcel","276 POMMARD, de Courcel............","POMMARD, de Courcel","276","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Pommard"")","NULL","NULL"
"449",86.8600769042969,TRUE,"4.49",3,2,2,1,"0027_2_26","0027_2_2","4.49","David","Bottle","CHAMBOLLE MUSIGNY LES CHARMES Cambola","440 CHAMBOLLE MUSIGNY, LES CHARMES, Cambola ..........","CHAMBOLLE MUSIGNY, LES CHARMES, Cambola","440","UCD_Lehmann_0027","France","NULL","NULL","NULL","Chambolle Musigny","NULL","NULL"
"479",82.6610717773438,TRUE,"4.79",3,2,3,1,"0027_2_27","0027_2_3","4.79","David","Bottle","POMMARD RUGIENS Lejeune","759 POMMARD RUGIENS, Lejeune .....","POMMARD RUGIENS, Lejeune","759","UCD_Lehmann_0027","France","NULL","NULL","NULL","Pommard","NULL","NULL"
"479",91.8384399414062,TRUE,"4.79",3,2,4,1,"0027_2_28","0027_2_4","4.79","David","Bottle","NUITS SAINT GEORGES PRULIERS H Gouges","5010 NUITS ST. GEORGES, PRULIERS, H.Gouges ...................... NN sa RR rtm hr vr ox tw — rr. xn ~~ alee moe rg a tl Yaa ee","NUITS ST. GEORGES, PRULIERS, H.Gouges","5010","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"5.79",94.4452896118164,TRUE,"5.79",3,2,5,1,"0027_2_29","0027_2_5","5.79","David","Bottle","CHAPELLE CHAMBERTIN Pierre Damoy","403 CHAPELLE CHAMBERTIN, Pierre Damoy ........c.coon cman","CHAPELLE CHAMBERTIN, Pierre Damoy","403","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Chapelle Chambertin"")","NULL","NULL"
"5.89",59.3211212158203,TRUE,"5.89",3,2,6,1,"0027_2_30","0027_2_6","5.89","David","Bottle","BEAUNE CLOS DES MOUCHES }DBrowldinn","5033 BEAUNE CLOS DES MOUCHES, }DBrowldinn .........................","BEAUNE CLOS DES MOUCHES, }DBrowldinn","5033","UCD_Lehmann_0027","France","NULL","NULL","NULL","Beaune","NULL","NULL"
"5.99",81.2609710693359,TRUE,"5.99",3,2,7,1,"0027_2_31","0027_2_7","5.99","David","Bottle","CLOS VOUGEOT Pierre Poupon","394 CLOS VOUGEOT, Pierre Poupon ....","CLOS VOUGEOT, Pierre Poupon","394","UCD_Lehmann_0027","France","NULL","NULL","NULL","Vougeot","NULL","NULL"
"6.79",90.9692687988281,TRUE,"6.79",3,2,8,1,"0027_2_32","0027_2_8","6.79","David","Bottle","CHAMBERTIN Pierre Poupon","372 CHAMBERTIN, Pierre Poupon ......","CHAMBERTIN, Pierre Poupon","372","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Chambertin"")","NULL","NULL"
"12.50",85.2276458740234,TRUE,"12.50",3,2,9,1,"0027_2_33","0027_2_9","12.50","David","Bottle","VOSNE ROMANEE LA GRANDE RUE H Lamarche","798 VOSNE ROMANEE, LA GRANDE RUE, H. Lamarche. . . ..","VOSNE ROMANEE, LA GRANDE RUE, H. Lamarche","798","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","La Grande Rue","NULL","NULL"
"16.50",91.5062255859375,TRUE,"16.50",3,2,10,1,"0027_2_34","0027_2_10","16.50","David","Bottle","MUSIGNY Comte de Vogue","1079 MUSIGNY, Comte de Vogue .......1","MUSIGNY, Comte de Vogue","1079","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Musigny"")","NULL","NULL"
"0.00 the",96.2388916015625,FALSE,"FALSE",3,2,11,1,"0027_2_35","0027_2_11",NA,NA,"Bottle","acres and some of it has been sold for over $30 000","16 acres and some of it has been sold for over $30,000","acres and some of it has been sold for over $30,000","16","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"48.50",94.0226898193359,TRUE,"48.50",4,2,1,2,"0027_2_36","0027_2_1","48.50","David","Case","POMMARD de Courcel","276 POMMARD, de Courcel............","POMMARD, de Courcel","276","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Pommard"")","NULL","NULL"
"48.50",92.1276626586914,TRUE,"48.50",4,2,2,2,"0027_2_37","0027_2_2","48.50","David","Case","CHAMBOLLE MUSIGNY LES CHARMES Cambola","440 CHAMBOLLE MUSIGNY, LES CHARMES, Cambola ..........","CHAMBOLLE MUSIGNY, LES CHARMES, Cambola","440","UCD_Lehmann_0027","France","NULL","NULL","NULL","Chambolle Musigny","NULL","NULL"
"51.75",87.4004440307617,TRUE,"51.75",4,2,3,2,"0027_2_38","0027_2_3","51.75","David","Case","POMMARD RUGIENS Lejeune","759 POMMARD RUGIENS, Lejeune .....","POMMARD RUGIENS, Lejeune","759","UCD_Lehmann_0027","France","NULL","NULL","NULL","Pommard","NULL","NULL"
"51.75",91.8652801513672,TRUE,"51.75",4,2,4,2,"0027_2_39","0027_2_4","51.75","David","Case","NUITS SAINT GEORGES PRULIERS H Gouges","5010 NUITS ST. GEORGES, PRULIERS, H.Gouges ...................... NN sa RR rtm hr vr ox tw — rr. xn ~~ alee moe rg a tl Yaa ee","NUITS ST. GEORGES, PRULIERS, H.Gouges","5010","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"62.55",96.7758255004883,TRUE,"62.55",4,2,5,2,"0027_2_40","0027_2_5","62.55","David","Case","CHAPELLE CHAMBERTIN Pierre Damoy","403 CHAPELLE CHAMBERTIN, Pierre Damoy ........c.coon cman","CHAPELLE CHAMBERTIN, Pierre Damoy","403","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Chapelle Chambertin"")","NULL","NULL"
"63.60",96.4876098632812,TRUE,"63.60",4,2,6,2,"0027_2_41","0027_2_6","63.60","David","Case","BEAUNE CLOS DES MOUCHES }DBrowldinn","5033 BEAUNE CLOS DES MOUCHES, }DBrowldinn .........................","BEAUNE CLOS DES MOUCHES, }DBrowldinn","5033","UCD_Lehmann_0027","France","NULL","NULL","NULL","Beaune","NULL","NULL"
"64.70",89.7172241210938,TRUE,"64.70",4,2,7,2,"0027_2_42","0027_2_7","64.70","David","Case","CLOS VOUGEOT Pierre Poupon","394 CLOS VOUGEOT, Pierre Poupon ....","CLOS VOUGEOT, Pierre Poupon","394","UCD_Lehmann_0027","France","NULL","NULL","NULL","Vougeot","NULL","NULL"
"74.75",84.5578002929688,TRUE,"74.75",4,2,8,2,"0027_2_43","0027_2_8","74.75","David","Case","CHAMBERTIN Pierre Poupon","372 CHAMBERTIN, Pierre Poupon ......","CHAMBERTIN, Pierre Poupon","372","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Chambertin"")","NULL","NULL"
"135.00",96.4349212646484,TRUE,"135.00",4,2,9,2,"0027_2_44","0027_2_9","135.00","David","Case","VOSNE ROMANEE LA GRANDE RUE H Lamarche","798 VOSNE ROMANEE, LA GRANDE RUE, H. Lamarche. . . ..","VOSNE ROMANEE, LA GRANDE RUE, H. Lamarche","798","UCD_Lehmann_0027","NULL","NULL","NULL","NULL","La Grande Rue","NULL","NULL"
"178.00",96.7459564208984,TRUE,"178.00",4,2,10,2,"0027_2_45","0027_2_10","178.00","David","Case","MUSIGNY Comte de Vogue","1079 MUSIGNY, Comte de Vogue .......1","MUSIGNY, Comte de Vogue","1079","UCD_Lehmann_0027","France","NULL","NULL","NULL","list(region = ""Musigny"")","NULL","NULL"
"1.49",96.8765258789062,TRUE,"1.49",3,1,1,1,"0069_1_17","0069_1_1",NA,NA,"Bottle","Anjou Rose Nicolas","454 Anjou Rose 1966, Nicolas .","Anjou Rose , Nicolas .","454","UCD_Lehmann_0069","France","1966","rose","NULL","Anjou","NULL","NULL"
"1.49",96.8589324951172,TRUE,"1.49",3,1,2,1,"0069_1_18","0069_1_2",NA,NA,"Bottle","Cote de Provence Nicolas","905 Cote de Provence 1966, Nicolas .","Cote de Provence , Nicolas .","905","UCD_Lehmann_0069","France","1966","NULL","NULL","NULL","Provence","NULL"
"1.49",95.9110946655273,TRUE,"1.49",3,1,3,1,"0069_1_19","0069_1_3",NA,NA,"Bottle","Sciatino Rose « “aia Pr TY","852 Sciatino Rose 1966 (Corsica) « “aia Pr. TY... Pe NEL ee Sila ia a ae ms Hil io am rh a aE AC","Sciatino Rose (Corsica) « “aia Pr. TY","852","UCD_Lehmann_0069","NULL","1966","rose","NULL","NULL","NULL","NULL"
"1.39",96.3743667602539,TRUE,"1.39",3,1,4,1,"0069_1_20","0069_1_4",NA,NA,"Bottle","Bordeaux Blanc Domaine de la Marquis","786 Bordeaux Blanc 1964, Domaine de la Marquis .","Bordeaux Blanc , Domaine de la Marquis .","786","UCD_Lehmann_0069","France","1964","white","NULL","Bordeaux Blanc","Bordeaux","NULL"
"1.79",96.7671508789062,TRUE,"1.79",3,1,5,1,"0069_1_21","0069_1_5",NA,NA,"Bottle","Graves Superiens Domaine de Fegron","788 Graves Superiens 1964, Domaine de Fegron","Graves Superiens , Domaine de Fegron","788","UCD_Lehmann_0069","France","1964","NULL","NULL","Graves","NULL","NULL"
"1.99",96.6605072021484,TRUE,"1.99",3,1,6,1,"0069_1_22","0069_1_6",NA,NA,"Bottle","Caillou Blanc de Chateau Talbot","234 Caillou Blanc de Chateau Talbot 1966 (Medoc) .","Caillou Blanc de Chateau Talbot (Medoc) .","234","UCD_Lehmann_0069","France","1966","white","NULL","list(region = ""Medoc"")","NULL","NULL"
"2.19",96.4898223876953,TRUE,"2.19",3,1,7,1,"0069_1_23","0069_1_7",NA,NA,"Bottle","Barsac Chateau Montjoie","795 Barsac, Chateau Montjoie, 1962","Barsac, Chateau Montjoie,","795","UCD_Lehmann_0069","France","1962","NULL","NULL","Barsac","NULL","NULL"
"2.19",96.3386383056641,TRUE,"2.19",3,1,8,1,"0069_1_24","0069_1_8",NA,NA,"Bottle","Sauternes Chateau Grillon","821 Sauternes 1964, Chateau Grillon . . 2 ""inde da cnr Reman SBA uo irs anism a ae 2 armed: namie andi. fi","Sauternes , Chateau Grillon","821","UCD_Lehmann_0069","NULL","1964","NULL","NULL","Sauternes","NULL","NULL"
"679",88.4524612426758,TRUE,"6.79",3,1,9,1,"0069_1_25","0069_1_9",NA,NA,"Bottle","+ INC SHERRY LEHYANN","+ INC. SHERRY-LEHYANN.","+ INC. SHERRY-LEHYANN.","NULL","UCD_Lehmann_0069","NULL","NULL","NULL","Sherry","NULL","NULL","NULL"
"16.10",96.9692230224609,TRUE,"16.10",4,1,1,2,"0069_1_26","0069_1_1",NA,NA,"Case","Anjou Rose Nicolas","454 Anjou Rose 1966, Nicolas .","Anjou Rose , Nicolas .","454","UCD_Lehmann_0069","France","1966","rose","NULL","Anjou","NULL","NULL"
"16.10",96.9645309448242,TRUE,"16.10",4,1,2,2,"0069_1_27","0069_1_2",NA,NA,"Case","Cote de Provence Nicolas","905 Cote de Provence 1966, Nicolas .","Cote de Provence , Nicolas .","905","UCD_Lehmann_0069","France","1966","NULL","NULL","NULL","Provence","NULL"
"16.10",96.8362426757812,TRUE,"16.10",4,1,3,2,"0069_1_28","0069_1_3",NA,NA,"Case","Sciatino Rose « “aia Pr TY","852 Sciatino Rose 1966 (Corsica) « “aia Pr. TY... Pe NEL ee Sila ia a ae ms Hil io am rh a aE AC","Sciatino Rose (Corsica) « “aia Pr. TY","852","UCD_Lehmann_0069","NULL","1966","rose","NULL","NULL","NULL","NULL"
"15.00",95.2553787231445,TRUE,"15.00",4,1,4,2,"0069_1_29","0069_1_4",NA,NA,"Case","Bordeaux Blanc Domaine de la Marquis","786 Bordeaux Blanc 1964, Domaine de la Marquis .","Bordeaux Blanc , Domaine de la Marquis .","786","UCD_Lehmann_0069","France","1964","white","NULL","Bordeaux Blanc","Bordeaux","NULL"
"19.35",79.0360260009766,TRUE,"19.35",4,1,5,2,"0069_1_30","0069_1_5",NA,NA,"Case","Graves Superiens Domaine de Fegron","788 Graves Superiens 1964, Domaine de Fegron","Graves Superiens , Domaine de Fegron","788","UCD_Lehmann_0069","France","1964","NULL","NULL","Graves","NULL","NULL"
